masterId,masterName,variantId,orderable,price,currency,attr_color,attr_size
25589283M,Draped Neck Top,701643413546M,true,79,USD,JJ555XX,9XL
25688523M,Short Sleeve Wrap Blouse with Tie Front,701644053093M,true,109,USD,JJ6JUXX,016
25688523M,Short Sleeve Wrap Blouse with Tie Front,701644053079M,true,109,USD,JJ6JUXX,012
25688523M,Short Sleeve Wrap Blouse with Tie Front,701644053086M,true,109,USD,JJ6JUXX,014
25593066M,Floral Cardigan,701644052515M,true,109,USD,JJZ01XX,9LG
25593066M,Floral Cardigan,701644052539M,true,109,USD,JJZ01XX,9SM
25593066M,Floral Cardigan,701644052522M,true,109,USD,JJZ01XX,9MD
25593066M,Floral Cardigan,701644052546M,true,109,USD,JJZ01XX,9XL
25593154M,Short Sleeve Cardigan,701644063610M,true,99,USD,JJ9ATA6,9LG
25593154M,Short Sleeve Cardigan,701644063634M,true,99,USD,JJ9ATA6,9SM
25593154M,Short Sleeve Cardigan,701644063641M,true,99,USD,JJ9ATA6,9XL
25593154M,Short Sleeve Cardigan,701644063627M,true,99,USD,JJ9ATA6,9MD
25599632M,Pink and Gold Hoop Earring,013742000153M,true,30,USD,JJ887XX,
25599634M,Brown and Pink Drop Earrings,013742000160M,true,28,USD,JJ887XX,
25565284M,Lace Trim Tank,701644090760M,true,25,USD,JJJB7XX,9LG
25565284M,Lace Trim Tank,701643557820M,true,25,USD,JJ8FIXX,9LG
25565284M,Lace Trim Tank,701643557783M,true,25,USD,JJ505A0,9LG
25565284M,Lace Trim Tank,701643557868M,true,25,USD,JJI15XX,9LG
25565284M,Lace Trim Tank,701644090722M,true,25,USD,JJGG3XX,9LG
25565284M,Lace Trim Tank,701643557905M,true,25,USD,JJZ17XX,9LG
25565284M,Lace Trim Tank,701644090685M,true,25,USD,JJ3KRXX,9LG
25565284M,Lace Trim Tank,701643557745M,true,25,USD,JJ169XX,9LG
25565284M,Lace Trim Tank,701644166946M,true,25,USD,JJ3KRXX,9XS
25565284M,Lace Trim Tank,701644123116M,true,25,USD,JJI15XX,9XS
25565284M,Lace Trim Tank,701644123086M,true,25,USD,JJ169XX,9XS
25565284M,Lace Trim Tank,701644090784M,true,25,USD,JJJB7XX,9SM
25565284M,Lace Trim Tank,701644090739M,true,25,USD,JJGG3XX,9MD
25565284M,Lace Trim Tank,701643557851M,true,25,USD,JJ8FIXX,9XL
25565284M,Lace Trim Tank,701643557769M,true,25,USD,JJ169XX,9SM
25565284M,Lace Trim Tank,701643557929M,true,25,USD,JJZ17XX,9SM
25565284M,Lace Trim Tank,701643557875M,true,25,USD,JJI15XX,9MD
25565284M,Lace Trim Tank,701643557899M,true,25,USD,JJI15XX,9XL
25565284M,Lace Trim Tank,701643557813M,true,25,USD,JJ505A0,9XL
25565284M,Lace Trim Tank,701644166939M,true,25,USD,JJGG3XX,9XS
25565284M,Lace Trim Tank,701644123123M,true,25,USD,JJZ17XX,9XS
25565284M,Lace Trim Tank,701644123109M,true,25,USD,JJ8FIXX,9XS
25565284M,Lace Trim Tank,701644123093M,true,25,USD,JJ505A0,9XS
25565284M,Lace Trim Tank,701644090791M,true,25,USD,JJJB7XX,9XL
25565284M,Lace Trim Tank,701643557837M,true,25,USD,JJ8FIXX,9MD
25565284M,Lace Trim Tank,701643557776M,true,25,USD,JJ169XX,9XL
25565284M,Lace Trim Tank,701643557752M,true,25,USD,JJ169XX,9MD
25565284M,Lace Trim Tank,701644090777M,true,25,USD,JJJB7XX,9MD
25565284M,Lace Trim Tank,701644090708M,true,25,USD,JJ3KRXX,9SM
25565284M,Lace Trim Tank,701643557912M,true,25,USD,JJZ17XX,9MD
25565284M,Lace Trim Tank,701643557882M,true,25,USD,JJI15XX,9SM
25565284M,Lace Trim Tank,701643557844M,true,25,USD,JJ8FIXX,9SM
25565284M,Lace Trim Tank,701644166922M,true,25,USD,JJJB7XX,9XS
25565284M,Lace Trim Tank,701644090753M,true,25,USD,JJGG3XX,9XL
25565284M,Lace Trim Tank,701644090746M,true,25,USD,JJGG3XX,9SM
25565284M,Lace Trim Tank,701644090715M,true,25,USD,JJ3KRXX,9XL
25565284M,Lace Trim Tank,701644090692M,true,25,USD,JJ3KRXX,9MD
25565284M,Lace Trim Tank,701643557806M,true,25,USD,JJ505A0,9SM
25565284M,Lace Trim Tank,701643557790M,true,25,USD,JJ505A0,9MD
25565284M,Lace Trim Tank,701643557936M,true,25,USD,JJZ17XX,9XL
25599647M,Silver Chandler Earring,013742000269M,true,30,USD,JJNY2XX,
25592075M,Safari Jacket,701643717651M,true,149,USD,JJ9VMA0,9LG
25592075M,Safari Jacket,701643717675M,true,149,USD,JJ9VMA0,9SM
25592075M,Safari Jacket,701643717682M,true,149,USD,JJ9VMA0,9XL
25592075M,Safari Jacket,701643717668M,true,149,USD,JJ9VMA0,9MD
25696540M,Jewel Neck Jacket.,701644332099M,true,179,USD,JJEA2XX,016
25696540M,Jewel Neck Jacket.,701644332129M,true,179,USD,JJEA2XX,008
25696540M,Jewel Neck Jacket.,701644332068M,true,179,USD,JJEA2XX,010
25696540M,Jewel Neck Jacket.,701644332105M,true,179,USD,JJEA2XX,004
25696540M,Jewel Neck Jacket.,701644332112M,true,179,USD,JJEA2XX,006
25696540M,Jewel Neck Jacket.,701644332075M,true,179,USD,JJEA2XX,012
25696540M,Jewel Neck Jacket.,701644332082M,true,179,USD,JJEA2XX,014
25696889M,Floral Print Shirt Jacket.,701644339289M,true,129,USD,JJ5ABXX,004
25696889M,Floral Print Shirt Jacket.,701644339241M,true,129,USD,JJ5ABXX,010
25696889M,Floral Print Shirt Jacket.,701644339272M,true,129,USD,JJ5ABXX,016
25696889M,Floral Print Shirt Jacket.,701644339265M,true,129,USD,JJ5ABXX,014
25696889M,Floral Print Shirt Jacket.,701644339258M,true,129,USD,JJ5ABXX,012
25696889M,Floral Print Shirt Jacket.,701644339296M,true,129,USD,JJ5ABXX,006
25696889M,Floral Print Shirt Jacket.,701644339302M,true,129,USD,JJ5ABXX,008
25762732M,Trench Coat,095068018722M,true,180,USD,BLACKFB,9LG
25762732M,Trench Coat,095068990349M,true,180,USD,SANDUFB,9LG
25762732M,Trench Coat,095068990301M,true,180,USD,TEAROFB,9LG
25762732M,Trench Coat,095068990288M,true,180,USD,TEAROFB,9SM
25762732M,Trench Coat,095068990318M,true,180,USD,TEAROFB,9XL
25762732M,Trench Coat,095068990332M,true,180,USD,SANDUFB,9MD
25762732M,Trench Coat,095068990325M,true,180,USD,SANDUFB,9SM
25762732M,Trench Coat,095068018791M,true,180,USD,BLACKFB,9MD
25762732M,Trench Coat,095068990295M,true,180,USD,TEAROFB,9MD
25762732M,Trench Coat,095068018784M,true,180,USD,BLACKFB,9SM
25762732M,Trench Coat,095068018739M,true,180,USD,BLACKFB,9XL
25762732M,Trench Coat,095068990509M,true,180,USD,SANDUFB,9XL
25490259M,Hammered Gold Earrings,013742333299M,false,20,USD,ANTGOML,
25492705M,Hammered Silver Earrings,013742333305M,true,20,USD,WORSIML,
25502177M,Belted Cardigan,701642889229M,true,103.99,USD,JJ493XX,9LG
25502177M,Belted Cardigan,701642889250M,true,103.99,USD,JJ493XX,9XL
25502177M,Belted Cardigan,701642889236M,true,103.99,USD,JJ493XX,9MD
25502177M,Belted Cardigan,701642889243M,true,103.99,USD,JJ493XX,9SM
25519083M,Trimmed Cardigan,701642900535M,true,68.99,USD,JJBF5XX,9LG
25519083M,Trimmed Cardigan,701642900566M,true,68.99,USD,JJBF5XX,9XL
25519083M,Trimmed Cardigan,701642900542M,true,68.99,USD,JJBF5XX,9MD
25519083M,Trimmed Cardigan,701642900559M,true,68.99,USD,JJBF5XX,9SM
25564777M,Sleeveless Ruffle Front Blouse,701643421831M,true,40.99,USD,JJI15XX,9LG
25564777M,Sleeveless Ruffle Front Blouse,701643421862M,true,40.99,USD,JJI15XX,9XL
25564777M,Sleeveless Ruffle Front Blouse,701643421848M,true,40.99,USD,JJI15XX,9MD
25564777M,Sleeveless Ruffle Front Blouse,701643421855M,true,40.99,USD,JJI15XX,9SM
25589196M,3/4 Sleeve beaded cardigan,701643411283M,true,88.99,USD,JJ3WCXX,9LG
25589196M,3/4 Sleeve beaded cardigan,701643411313M,true,88.99,USD,JJ3WCXX,9XL
25589196M,3/4 Sleeve beaded cardigan,701643411290M,true,88.99,USD,JJ3WCXX,9MD
25590981M,Drape Neck Blouse,701643469444M,true,54.99,USD,JJI15XX,9LG
25590981M,Drape Neck Blouse,701643469475M,true,54.99,USD,JJI15XX,9XL
25590981M,Drape Neck Blouse,701643469451M,true,54.99,USD,JJI15XX,9MD
25590981M,Drape Neck Blouse,701643469468M,true,54.99,USD,JJI15XX,9SM
25591072M,Belted Hooded Jacket,701643471317M,true,103.99,USD,JJ5YMXX,9LG
25591072M,Belted Hooded Jacket,701643471324M,true,103.99,USD,JJ5YMXX,9MD
25591072M,Belted Hooded Jacket,701643471331M,true,103.99,USD,JJ5YMXX,9SM
25591072M,Belted Hooded Jacket,701643471348M,true,103.99,USD,JJ5YMXX,9XL
25493689M,Tweed Cowl Neck Sweater,701642848172M,true,75.99,USD,JJT21XX,9LG
25493689M,Tweed Cowl Neck Sweater,701642848189M,true,75.99,USD,JJT21XX,9MD
25493689M,Tweed Cowl Neck Sweater,701642848196M,true,75.99,USD,JJT21XX,9SM
25493689M,Tweed Cowl Neck Sweater,701642848202M,true,75.99,USD,JJT21XX,9XL
25517823M,Long Sleeve Crew Neck,701642811398M,true,14.99,USD,JJ825XX,9LG
25517823M,Long Sleeve Crew Neck,701642841227M,true,14.99,USD,JJ3HDXX,9LG
25517823M,Long Sleeve Crew Neck,701642841265M,true,14.99,USD,JJ5QZXX,9LG
25517823M,Long Sleeve Crew Neck,701642811473M,true,14.99,USD,JJI15XX,9LG
25517823M,Long Sleeve Crew Neck,701642811435M,true,14.99,USD,JJG80XX,9LG
25517823M,Long Sleeve Crew Neck,701642811312M,true,14.99,USD,JJ2XNXX,9LG
25517823M,Long Sleeve Crew Neck,701642811237M,true,14.99,USD,JJ169XX,9LG
25517823M,Long Sleeve Crew Neck,701643342570M,true,14.99,USD,JJ3HDXX,9XS
25517823M,Long Sleeve Crew Neck,701642811343M,true,14.99,USD,JJ2XNXX,9XL
25517823M,Long Sleeve Crew Neck,701642811404M,true,14.99,USD,JJ825XX,9MD
25517823M,Long Sleeve Crew Neck,701642811336M,true,14.99,USD,JJ2XNXX,9SM
25517823M,Long Sleeve Crew Neck,701642811268M,true,14.99,USD,JJ169XX,9XL
25517823M,Long Sleeve Crew Neck,701643070756M,true,14.99,USD,JJ2XNXX,9XS
25517823M,Long Sleeve Crew Neck,701642811497M,true,14.99,USD,JJI15XX,9SM
25517823M,Long Sleeve Crew Neck,701642811480M,true,14.99,USD,JJI15XX,9MD
25517823M,Long Sleeve Crew Neck,701642811466M,true,14.99,USD,JJG80XX,9XL
25517823M,Long Sleeve Crew Neck,701642811428M,true,14.99,USD,JJ825XX,9XL
25517823M,Long Sleeve Crew Neck,701643070732M,true,14.99,USD,JJ825XX,9XS
25517823M,Long Sleeve Crew Neck,701642811244M,true,14.99,USD,JJ169XX,9MD
25517823M,Long Sleeve Crew Neck,701643070763M,true,14.99,USD,JJG80XX,9XS
25517823M,Long Sleeve Crew Neck,701643342587M,true,14.99,USD,JJ5QZXX,9XS
25517823M,Long Sleeve Crew Neck,701642811503M,true,14.99,USD,JJI15XX,9XL
25517823M,Long Sleeve Crew Neck,701642811459M,true,14.99,USD,JJG80XX,9SM
25517823M,Long Sleeve Crew Neck,701643070725M,true,14.99,USD,JJ169XX,9XS
25517823M,Long Sleeve Crew Neck,701642841289M,true,14.99,USD,JJ5QZXX,9SM
25517823M,Long Sleeve Crew Neck,701642841272M,true,14.99,USD,JJ5QZXX,9MD
25517823M,Long Sleeve Crew Neck,701642841241M,true,14.99,USD,JJ3HDXX,9SM
25517823M,Long Sleeve Crew Neck,701642811329M,true,14.99,USD,JJ2XNXX,9MD
25517823M,Long Sleeve Crew Neck,701642811251M,true,14.99,USD,JJ169XX,9SM
25517823M,Long Sleeve Crew Neck,701643070770M,true,14.99,USD,JJI15XX,9XS
25517823M,Long Sleeve Crew Neck,701642841296M,true,14.99,USD,JJ5QZXX,9XL
25517823M,Long Sleeve Crew Neck,701642841258M,true,14.99,USD,JJ3HDXX,9XL
25517823M,Long Sleeve Crew Neck,701642811442M,true,14.99,USD,JJG80XX,9MD
25517823M,Long Sleeve Crew Neck,701642811411M,true,14.99,USD,JJ825XX,9SM
25517823M,Long Sleeve Crew Neck,701642841234M,true,14.99,USD,JJ3HDXX,9MD
25502192M,Short Sleeve Shell,701642889380M,true,30.99,USD,JJ493XX,9LG
25502192M,Short Sleeve Shell,701642889342M,true,30.99,USD,JJ0NLC6,9LG
25502192M,Short Sleeve Shell,701642889403M,true,30.99,USD,JJ493XX,9SM
25502192M,Short Sleeve Shell,701642889373M,true,30.99,USD,JJ0NLC6,9XL
25502192M,Short Sleeve Shell,701642889397M,true,30.99,USD,JJ493XX,9MD
25502192M,Short Sleeve Shell,701642889359M,true,30.99,USD,JJ0NLC6,9MD
25502192M,Short Sleeve Shell,701642889366M,true,30.99,USD,JJ0NLC6,9SM
25502192M,Short Sleeve Shell,701642889410M,true,30.99,USD,JJ493XX,9XL
25502655M,Sleeveless Scoop Neck Shell,701642990994M,true,34.99,USD,JJJA4XX,9LG
25502655M,Sleeveless Scoop Neck Shell,701642991014M,true,34.99,USD,JJJA4XX,9SM
25502655M,Sleeveless Scoop Neck Shell,701642991007M,true,34.99,USD,JJJA4XX,9MD
25502655M,Sleeveless Scoop Neck Shell,701642991021M,true,34.99,USD,JJJA4XX,9XL
25502992M,Ruffle Front Cardigan,701643035861M,true,89.99,USD,JJ3WWXX,9LG
25502992M,Ruffle Front Cardigan,701643035885M,true,89.99,USD,JJ3WWXX,9SM
25502992M,Ruffle Front Cardigan,701643035892M,true,89.99,USD,JJ3WWXX,9XL
25502992M,Ruffle Front Cardigan,701643035878M,true,89.99,USD,JJ3WWXX,9MD
25518519M,Ruffled Blouse,701642855279M,true,47.99,USD,JJ3ZSA6,9LG
25518519M,Ruffled Blouse,701642855309M,true,47.99,USD,JJ3ZSA6,9XL
25518519M,Ruffled Blouse,701642855286M,true,47.99,USD,JJ3ZSA6,9MD
25518519M,Ruffled Blouse,701642855293M,true,47.99,USD,JJ3ZSA6,9SM
25518911M,Crew Neck Cardigan,701642956044M,true,54.99,USD,JJ8UTXX,9LG
25518911M,Crew Neck Cardigan,701642956075M,true,54.99,USD,JJ8UTXX,9XL
25518911M,Crew Neck Cardigan,701642956051M,true,54.99,USD,JJ8UTXX,9MD
25518911M,Crew Neck Cardigan,701642956068M,true,54.99,USD,JJ8UTXX,9SM
25517934M,Long Sleeve Button Out Turtle Neck,701642815013M,true,39.99,USD,JJ169XX,9LG
25517934M,Long Sleeve Button Out Turtle Neck,701642815136M,true,39.99,USD,JJ825XX,9LG
25517934M,Long Sleeve Button Out Turtle Neck,701642815174M,true,39.99,USD,JJG80XX,9LG
25517934M,Long Sleeve Button Out Turtle Neck,701642815099M,true,39.99,USD,JJ2XNXX,9LG
25517934M,Long Sleeve Button Out Turtle Neck,701642815044M,true,39.99,USD,JJ169XX,9XL
25517934M,Long Sleeve Button Out Turtle Neck,701642815204M,true,39.99,USD,JJG80XX,9XL
25517934M,Long Sleeve Button Out Turtle Neck,701642815167M,true,39.99,USD,JJ825XX,9XL
25517934M,Long Sleeve Button Out Turtle Neck,701642815112M,true,29.99,USD,JJ2XNXX,9SM
25517934M,Long Sleeve Button Out Turtle Neck,701642815037M,true,39.99,USD,JJ169XX,9SM
25517934M,Long Sleeve Button Out Turtle Neck,701642815143M,true,39.99,USD,JJ825XX,9MD
25517934M,Long Sleeve Button Out Turtle Neck,701642815129M,true,39.99,USD,JJ2XNXX,9XL
25517934M,Long Sleeve Button Out Turtle Neck,701642815150M,true,39.99,USD,JJ825XX,9SM
25517934M,Long Sleeve Button Out Turtle Neck,701642815020M,true,39.99,USD,JJ169XX,9MD
25591195M,Graphic Print Sweater,701643474387M,true,61.99,USD,JJ0DDXX,9LG
25591195M,Graphic Print Sweater,701643474394M,true,61.99,USD,JJ0DDXX,9MD
25591195M,Graphic Print Sweater,701643474417M,true,61.99,USD,JJ0DDXX,9XL
25591195M,Graphic Print Sweater,701643474400M,true,61.99,USD,JJ0DDXX,9SM
25642181M,Floral Jersey Dress,701643577880M,true,118,USD,JJ2BWXX,016
25642181M,Floral Jersey Dress,701643577903M,true,118,USD,JJ2BWXX,006
25642181M,Floral Jersey Dress,701643577897M,true,118,USD,JJ2BWXX,004
25642181M,Floral Jersey Dress,701643577910M,true,118,USD,JJ2BWXX,008
25642181M,Floral Jersey Dress,701643577873M,true,118,USD,JJ2BWXX,014
25642181M,Floral Jersey Dress,701643577866M,true,118,USD,JJ2BWXX,012
25642181M,Floral Jersey Dress,701643577859M,true,118,USD,JJ2BWXX,010
25503603M,Ruffle Front Wrap A-Line Dress,701643238910M,true,168,USD,JJ975XX,004
25503603M,Ruffle Front Wrap A-Line Dress,701643238880M,true,168,USD,JJ975XX,012
25503603M,Ruffle Front Wrap A-Line Dress,701643238897M,true,168,USD,JJ975XX,014
25503603M,Ruffle Front Wrap A-Line Dress,701643238927M,true,168,USD,JJ975XX,006
25503603M,Ruffle Front Wrap A-Line Dress,701643238903M,true,168,USD,JJ975XX,016
25503603M,Ruffle Front Wrap A-Line Dress,701643238934M,true,168,USD,JJ975XX,008
25503603M,Ruffle Front Wrap A-Line Dress,701643238873M,true,168,USD,JJ975XX,010
25564723M,3/4 Sleeve Bib Front Top,701643421282M,true,47.99,USD,JJ075XX,9LG
25564723M,3/4 Sleeve Bib Front Top,701643421305M,true,47.99,USD,JJ075XX,9SM
25564723M,3/4 Sleeve Bib Front Top,701643421299M,true,47.99,USD,JJ075XX,9MD
25564723M,3/4 Sleeve Bib Front Top,701643421312M,true,47.99,USD,JJ075XX,9XL
25591331M,One Button Flat Front Jacket,701643561100M,true,155.99,USD,JJY94A0,014
25591331M,One Button Flat Front Jacket,701643561148M,true,155.99,USD,JJY94A0,008
25591331M,One Button Flat Front Jacket,701643561131M,true,155.99,USD,JJY94A0,006
25591331M,One Button Flat Front Jacket,701643561117M,true,155.99,USD,JJY94A0,016
25591331M,One Button Flat Front Jacket,701643561087M,true,155.99,USD,JJY94A0,010
25591331M,One Button Flat Front Jacket,701643561124M,true,155.99,USD,JJY94A0,004
25591331M,One Button Flat Front Jacket,701643561094M,true,155.99,USD,JJY94A0,012
25564860M,Animal Print Blouse,701643422685M,true,47.99,USD,JJZ01XX,9LG
25564860M,Animal Print Blouse,701643422715M,true,47.99,USD,JJZ01XX,9XL
25564860M,Animal Print Blouse,701643422708M,true,47.99,USD,JJZ01XX,9SM
25564860M,Animal Print Blouse,701643422692M,true,47.99,USD,JJZ01XX,9MD
25589067M,Long Sleeve Seamed Shirt,701643407408M,true,54.99,USD,JJ2DGXX,010
25589067M,Long Sleeve Seamed Shirt,701643407446M,true,54.99,USD,JJ2DGXX,004
25589067M,Long Sleeve Seamed Shirt,701643407439M,true,54.99,USD,JJ2DGXX,016
25589067M,Long Sleeve Seamed Shirt,701643407422M,true,54.99,USD,JJ2DGXX,014
25589067M,Long Sleeve Seamed Shirt,701643407460M,true,54.99,USD,JJ2DGXX,008
25589067M,Long Sleeve Seamed Shirt,701643407415M,true,54.99,USD,JJ2DGXX,012
25589067M,Long Sleeve Seamed Shirt,701643407453M,true,54.99,USD,JJ2DGXX,006
25589636M,No-Iron Easy Care Sleeveless Striped Shawl Collar Blouse,701643630189M,true,47.99,USD,JJ2DHXX,010
25589636M,No-Iron Easy Care Sleeveless Striped Shawl Collar Blouse,701643630240M,true,47.99,USD,JJ2DHXX,008
25589636M,No-Iron Easy Care Sleeveless Striped Shawl Collar Blouse,701643630202M,true,47.99,USD,JJ2DHXX,014
25589636M,No-Iron Easy Care Sleeveless Striped Shawl Collar Blouse,701643630196M,true,47.99,USD,JJ2DHXX,012
25565064M,Floral Print Tee,701643430055M,true,39,USD,JJZ01XX,9LG
25565064M,Floral Print Tee,701643430086M,true,39,USD,JJZ01XX,9XL
25565064M,Floral Print Tee,701643430079M,true,39,USD,JJZ01XX,9SM
25565064M,Floral Print Tee,701643430062M,true,39,USD,JJZ01XX,9MD
25565064M,Floral Print Tee,701643671939M,true,39,USD,JJZ01XX,9XS
25629026M,Classic Jacket,701643408993M,true,148.99,USD,JJC76A6,008
25629026M,Classic Jacket,701643408887M,true,148.99,USD,JJC76A6,012
25629026M,Classic Jacket,701643408894M,true,148.99,USD,JJC76A6,014
25629026M,Classic Jacket,701643408900M,true,148.99,USD,JJC76A6,016
25629026M,Classic Jacket,701643408979M,true,148.99,USD,JJC76A6,004
25629026M,Classic Jacket,701643408870M,true,148.99,USD,JJC76A6,010
25629026M,Classic Jacket,701643408986M,true,148.99,USD,JJC76A6,006
25565334M,Floral V-neck Knit,701643558155M,true,30,USD,JJZ01XX,9LG
25565334M,Floral V-neck Knit,701643558186M,true,30,USD,JJZ01XX,9XL
25565334M,Floral V-neck Knit,701643558179M,true,30,USD,JJZ01XX,9SM
25565334M,Floral V-neck Knit,701643558162M,true,30,USD,JJZ01XX,9MD
25565334M,Floral V-neck Knit,701644120986M,true,30,USD,JJZ01XX,9XS
25565826M,Scoop Neck Tee With Applique,701644059262M,true,39,USD,JJGG3XX,9SM
25565826M,Scoop Neck Tee With Applique,701644059224M,true,39,USD,JJ3KRXX,9LG
25565826M,Scoop Neck Tee With Applique,701644059248M,true,39,USD,JJ3KRXX,9SM
25565826M,Scoop Neck Tee With Applique,701644059255M,true,39,USD,JJ3KRXX,9XL
25565826M,Scoop Neck Tee With Applique,701644059286M,true,39,USD,JJGG3XX,9LG
25565826M,Scoop Neck Tee With Applique,701644059293M,true,39,USD,JJGG3XX,9XL
25565826M,Scoop Neck Tee With Applique,701644059231M,true,39,USD,JJ3KRXX,9MD
25565826M,Scoop Neck Tee With Applique,701644059279M,true,39,USD,JJGG3XX,9MD
25589592M,Rainforest Cardigan,701643570829M,true,99,USD,JJZ01XX,9LG
25589592M,Rainforest Cardigan,701643570836M,true,99,USD,JJZ01XX,9MD
25589592M,Rainforest Cardigan,701643570843M,true,99,USD,JJZ01XX,9SM
25589556M,Sleeveless Pleated Front Blouse,701644047580M,true,74,USD,JJG94A0,012
25589556M,Sleeveless Pleated Front Blouse,701644047597M,true,74,USD,JJG94A0,014
25589556M,Sleeveless Pleated Front Blouse,701644047603M,true,74,USD,JJG94A0,016
25589556M,Sleeveless Pleated Front Blouse,701644047634M,true,74,USD,JJG94A0,008
25589556M,Sleeveless Pleated Front Blouse,701644047573M,true,74,USD,JJG94A0,010
25589556M,Sleeveless Pleated Front Blouse,701644047627M,true,74,USD,JJG94A0,006
25591540M,Belted Boat Neck Sleeve Top,701643572427M,true,74,USD,JJIX2XX,9LG
25591540M,Belted Boat Neck Sleeve Top,701643572434M,true,74,USD,JJIX2XX,9MD
25591540M,Belted Boat Neck Sleeve Top,701643572441M,true,74,USD,JJIX2XX,9SM
25591540M,Belted Boat Neck Sleeve Top,701643572458M,true,74,USD,JJIX2XX,9XL
25592343M,Polka Dot Ruffle Front Button Down Shirt,701644017156M,true,74,USD,JJ0MFA0,9LG
25592343M,Polka Dot Ruffle Front Button Down Shirt,701644017187M,true,74,USD,JJ0MFA0,9XL
25592343M,Polka Dot Ruffle Front Button Down Shirt,701644017163M,true,74,USD,JJ0MFA0,9MD
25592343M,Polka Dot Ruffle Front Button Down Shirt,701644017170M,true,74,USD,JJ0MFA0,9SM
25592408M,3/4 Sleeve Tunic,701644099961M,true,99,USD,JJAO8XX,9LG
25592408M,3/4 Sleeve Tunic,701644022327M,true,99,USD,JJ8YKA0,9LG
25592408M,3/4 Sleeve Tunic,701644099992M,true,99,USD,JJAO8XX,9XL
25592408M,3/4 Sleeve Tunic,701644022334M,true,99,USD,JJ8YKA0,9MD
25592408M,3/4 Sleeve Tunic,701644099978M,true,99,USD,JJAO8XX,9MD
25592408M,3/4 Sleeve Tunic,701644099985M,true,99,USD,JJAO8XX,9SM
25565418M,Pleated Button Down,701643736232M,true,74,USD,JJI15XX,9LG
25565418M,Pleated Button Down,701643736270M,true,74,USD,JJI15XX,9XS
25565418M,Pleated Button Down,701643736256M,true,74,USD,JJI15XX,9SM
25565418M,Pleated Button Down,701643736249M,true,74,USD,JJI15XX,9MD
25565418M,Pleated Button Down,701643736263M,true,74,USD,JJI15XX,9XL
25565139M,Swing Tank,701643473908M,true,59,USD,JJ169XX,9LG
25565139M,Swing Tank,701643473953M,true,59,USD,JJ667A8,9LG
25565139M,Swing Tank,701643473915M,true,59,USD,JJ169XX,9MD
25565139M,Swing Tank,701643473960M,true,59,USD,JJ667A8,9MD
25565139M,Swing Tank,701643473922M,true,59,USD,JJ169XX,9SM
25565139M,Swing Tank,701643473946M,true,59,USD,JJ169XX,9XS
25565139M,Swing Tank,701643473991M,true,59,USD,JJ667A8,9XS
25565139M,Swing Tank,701643473939M,true,59,USD,JJ169XX,9XL
25565139M,Swing Tank,701643473977M,true,59,USD,JJ667A8,9SM
25565139M,Swing Tank,701643473984M,true,59,USD,JJ667A8,9XL
25593676M,Sleeveless Tank,701644105587M,true,49,USD,JJI15XX,9LG
25593676M,Sleeveless Tank,701644105594M,true,49,USD,JJI15XX,9MD
25593676M,Sleeveless Tank,701644105600M,true,49,USD,JJI15XX,9SM
25593676M,Sleeveless Tank,701644105617M,true,49,USD,JJI15XX,9XL
25688482M,Sleeveless Twist Neck Blouse,701644046194M,true,74,USD,JJ0TWXX,010
25688482M,Sleeveless Twist Neck Blouse,701644046217M,true,74,USD,JJ0TWXX,014
25688482M,Sleeveless Twist Neck Blouse,701644046224M,true,74,USD,JJ0TWXX,016
25688482M,Sleeveless Twist Neck Blouse,701644046255M,true,74,USD,JJ0TWXX,008
25688482M,Sleeveless Twist Neck Blouse,701644046200M,true,74,USD,JJ0TWXX,012
25688482M,Sleeveless Twist Neck Blouse,701644046248M,true,74,USD,JJ0TWXX,006
25591608M,Boat Neck Knit with Belt,701643574858M,true,74,USD,JJG94A0,9LG
25591608M,Boat Neck Knit with Belt,701643574889M,true,74,USD,JJG94A0,9XL
25591608M,Boat Neck Knit with Belt,701643574872M,true,74,USD,JJG94A0,9SM
25591608M,Boat Neck Knit with Belt,701643574865M,true,74,USD,JJG94A0,9MD
25592373M,Beaded Tank,701644017750M,true,79,USD,JJ6BZXX,9LG
25592373M,Beaded Tank,701644017767M,true,79,USD,JJ6BZXX,9MD
25592373M,Beaded Tank,701644017781M,true,79,USD,JJ6BZXX,9XL
25592373M,Beaded Tank,701644017774M,true,79,USD,JJ6BZXX,9SM
25534901M,Worn Gold Dangle Earring,013742335262M,true,20,USD,JJB84A0,
25591617M,Scoop Neck Knit Top,701643575770M,true,79,USD,JJ2DGXX,9LG
25591617M,Scoop Neck Knit Top,701643575817M,true,79,USD,JJIX2XX,9LG
25591617M,Scoop Neck Knit Top,701643575855M,true,79,USD,JJR75XX,9LG
25591617M,Scoop Neck Knit Top,701643575787M,true,79,USD,JJ2DGXX,9MD
25591617M,Scoop Neck Knit Top,701643575824M,true,79,USD,JJIX2XX,9MD
25591617M,Scoop Neck Knit Top,701643575831M,true,79,USD,JJIX2XX,9SM
25591617M,Scoop Neck Knit Top,701643575862M,true,79,USD,JJR75XX,9MD
25591617M,Scoop Neck Knit Top,701643575886M,true,79,USD,JJR75XX,9XL
25591617M,Scoop Neck Knit Top,701643575848M,true,79,USD,JJIX2XX,9XL
25591617M,Scoop Neck Knit Top,701643575879M,true,79,USD,JJR75XX,9SM
25591617M,Scoop Neck Knit Top,701643575800M,true,79,USD,JJ2DGXX,9XL
